iso_i,iso_j,value_ij,dist_ij,rgdp_i,rgdp_j,currency_ij
ECU,LBN,628.339004,12398.74547,62519685120,35139633152,0
ECU,LBY,8664.683123,10606.5046,62519685120,62360444928,0
ECU,LKA,8898.215563,17664.94724,62519685120,42067976192,0
ECU,LTU,14721.38124,10994.54499,62519685120,37050081280,0
ECU,LVA,824.3829837,10983.68376,62519685120,25875781632,0
ECU,MAR,8788.400946,8507.768406,62519685120,90908401664,0
ECU,MEX,153810.6932,3563.084915,62519685120,8.95313E+11,0
ECU,MYS,68843.50251,19490.9421,62519685120,2.02251E+11,0
ECU,NGA,786.5760227,9498.081847,62519685120,1.69481E+11,0
ECU,NLD,422140.6256,9775.854238,62519685120,8.58034E+11,0
ECU,NOR,25254.09525,10107.30867,62519685120,3.78849E+11,0
ECU,NPL,134.8743151,16672.87989,62519685120,12899651584,0
ECU,NZL,37607.07761,11285.53592,62519685120,1.18953E+11,0
ECU,OMN,315.0992676,14791.26286,62519685120,48388296704,0
ECU,PAK,471.4438208,15591.72223,62519685120,1.67875E+11,0
ECU,PAN,425439.3631,1167.185695,62519685120,25925099520,0
ECU,PER,985113.2628,1157.475063,62519685120,1.212E+11,0
ECU,PHL,8917.186684,17335.56542,62519685120,1.68334E+11,0
ECU,POL,138832.9116,10750.68618,62519685120,4.36476E+11,0
ECU,PRT,16728.53051,8425.027718,62519685120,2.43731E+11,0
ECU,PRY,4763.636378,3581.048097,62519685120,15929903104,0
ECU,QAT,6730.301191,14138.05254,62519685120,97798348800,0
ECU,RUS,772120.461,12359.15717,62519685120,1.22264E+12,0
ECU,SAU,58313.18737,13387.7271,62519685120,4.29098E+11,0
ECU,SDN,87904.58354,12376.99774,62519685120,53149437952,0
ECU,SEN,242.5360801,7109.103217,62519685120,12812994560,0
ECU,SGP,8700.36246,19650.12728,62519685120,1.92406E+11,0
ECU,SLV,14896.61028,2009.59949,62519685120,20661000192,0
ECU,SVK,19775.01322,10758.04022,62519685120,88634269696,0
ECU,SVN,39163.47024,10460.07588,62519685120,50244792320,0
ECU,SWE,42269.899,10457.58897,62519685120,4.29656E+11,0
ECU,THA,11628.50083,18665.23445,62519685120,2.63711E+11,0
ECU,TKM,1340.335941,14126.34725,62519685120,20214386688,0
ECU,TTO,5672.671005,2397.226387,62519685120,19332270080,0
ECU,TUN,10366.54687,10084.70333,62519685120,43454935040,0
ECU,TUR,152976.8035,11936.55696,62519685120,6.14554E+11,0
ECU,TZA,158.1445842,12898.99009,62519685120,21368166400,0
ECU,UGA,109.1297733,12446.58096,62519685120,14824492032,0
ECU,UKR,117951.5411,11772.93773,62519685120,1.17228E+11,0
ECU,URY,21537.83886,4362.752589,62519685120,30461323264,0
ECU,USA,7247149.578,4833.328036,62519685120,1.44187E+13,0
ECU,UZB,1907.81897,14584.70541,62519685120,32816828416,0
ECU,VEN,325625.6993,1835.851137,62519685120,3.29419E+11,0
ECU,VNM,696869.8946,18442.16979,62519685120,1.06015E+11,0
ECU,YEM,3.990180254,13695.54424,62519685120,27838717952,0
ECU,ZAF,20524.73386,11489.95274,62519685120,2.84183E+11,0
ECU,ZMB,5.119999886,11887.24633,62519685120,15328314368,0
EGY,AFG,6262.990734,3509.173801,1.88984E+11,12486950912,0
EGY,AGO,33581.87269,4814.249162,1.88984E+11,75492417536,0
EGY,ALB,21883.42088,1599.465591,1.88984E+11,12044208128,0
EGY,ARE,1098055.536,2447.299384,1.88984E+11,2.53547E+11,0
EGY,ARG,7181.162627,11928.12093,1.88984E+11,3.78496E+11,0
EGY,AUS,37913.15254,13904.88672,1.88984E+11,9.26283E+11,0
EGY,AUT,62176.73833,2410.978125,1.88984E+11,3.9757E+11,0
EGY,AZE,24541.22249,1980.933247,1.88984E+11,44291489792,0
EGY,BEL,280619.5379,3206.931326,1.88984E+11,4.85804E+11,0
EGY,BGD,52254.67012,5872.493138,1.88984E+11,1.02478E+11,0
EGY,BGR,112732.2506,1522.535607,1.88984E+11,50161405952,0
EGY,BHR,83220.9021,1961.512938,1.88984E+11,22938462208,0
EGY,BIH,13346.1736,1954.930124,1.88984E+11,17264893952,0
EGY,BLR,84382.06441,2635.513438,1.88984E+11,49208655872,0
EGY,BOL,244.7068688,11630.78499,1.88984E+11,17339992064,0
EGY,BRA,135963.7944,9757.794151,1.88984E+11,1.62019E+12,0
EGY,CAN,615282.518,9411.323686,1.88984E+11,1.37084E+12,0
EGY,CHE,95955.79824,2757.874663,1.88984E+11,5.39508E+11,0
EGY,CHL,16270.41331,12821.2493,1.88984E+11,1.72323E+11,0
EGY,CHN,825479.264,7795.573865,1.88984E+11,4.99023E+12,0
EGY,CIV,63301.7268,4600.830068,1.88984E+11,24277493760,0
EGY,CMR,36122.0653,3393.404083,1.88984E+11,23381143552,0
EGY,COL,13230.95951,11203.45601,1.88984E+11,2.33822E+11,0
EGY,CRI,1939.298989,11804.46329,1.88984E+11,29382692864,0
EGY,CUB,364.5460081,10639.86943,1.88984E+11,62078611456,0
EGY,CYP,25482.38001,594.5141484,1.88984E+11,23542650880,0
EGY,CZE,114972.5392,2568.7733,1.88984E+11,2.0573E+11,0
EGY,DEU,1880689.658,2956.821813,1.88984E+11,3.41277E+12,0
EGY,DNK,23270.1359,3259.334034,1.88984E+11,3.19764E+11,0
EGY,DOM,4068.966249,10005.86009,1.88984E+11,47889006592,0
EGY,DZA,552193.8344,2670.094586,1.88984E+11,1.37212E+11,0
EGY,ECU,3023.374956,12067.88584,1.88984E+11,62519685120,0
EGY,ESP,619950.7841,3277.173762,1.88984E+11,1.49898E+12,0
EGY,EST,5663.668881,3260.955796,1.88984E+11,19640621056,0
EGY,ETH,215306.5964,2447.797184,1.88984E+11,32437389312,0
EGY,FIN,25209.29706,3496.076878,1.88984E+11,2.51484E+11,0
EGY,FRA,570632.9615,3052.494143,1.88984E+11,2.69367E+12,0
EGY,GAB,12375.67995,4036.008827,1.88984E+11,12031268864,0
EGY,GBR,1076169.244,3636.504791,1.88984E+11,2.30893E+12,0
EGY,GEO,9038.878597,1751.105338,1.88984E+11,10766836736,0
EGY,GHA,62189.9627,4246.236492,1.88984E+11,25978509312,0
EGY,GRC,699370.8446,1159.831287,1.88984E+11,3.29837E+11,0
EGY,GTM,4736.836371,12054.49836,1.88984E+11,37733654528,0
EGY,HKG,62810.45344,8156.604865,1.88984E+11,2.14046E+11,0
EGY,HND,190.5249987,11767.40169,1.88984E+11,14587485184,0
EGY,HRV,18801.92306,2135.361579,1.88984E+11,62636687360,0
EGY,HUN,23256.81388,2177.458512,1.88984E+11,1.2936E+11,0
EGY,IDN,75102.89305,9069.712676,1.88984E+11,5.3958E+11,0
EGY,IND,1334892.856,4683.532433,1.88984E+11,1.36537E+12,0
EGY,IRL,58954.18486,3996.757774,1.88984E+11,2.33542E+11,0
EGY,IRN,6288.714083,2013.64469,1.88984E+11,3.62661E+11,0
EGY,IRQ,468870.3816,1369.557834,1.88984E+11,1.11661E+11,0
EGY,ISL,5452.656924,5254.683393,1.88984E+11,12823849984,0
EGY,ISR,74524.05168,442.8045739,1.88984E+11,2.06479E+11,0
EGY,ITA,2294210.576,2214.021494,1.88984E+11,2.18611E+12,0
EGY,JAM,603.7119331,10659.37583,1.88984E+11,12125023232,0
EGY,JOR,602585.3507,522.9955452,1.88984E+11,23818323968,0
EGY,JPN,148771.7546,9421.167554,1.88984E+11,5.03514E+12,0
EGY,KAZ,34839.37228,4012.76,1.88984E+11,1.15309E+11,0
EGY,KEN,232675.3479,3557.100449,1.88984E+11,37021507584,0
EGY,KOR,202765.2801,8587.407005,1.88984E+11,9.01935E+11,0
EGY,KWT,542362.4752,1642.015926,1.88984E+11,1.05911E+11,0
EGY,LBN,428499.2772,607.3172655,1.88984E+11,35139633152,0
EGY,LBY,554489.8602,1478.778759,1.88984E+11,62360444928,0
EGY,LKA,28961.96559,5690.587137,1.88984E+11,42067976192,0
EGY,LTU,13170.01502,2855.894443,1.88984E+11,37050081280,0
EGY,LVA,6710.622331,3027.12202,1.88984E+11,25875781632,0
EGY,MAR,419497.1016,3589.801805,1.88984E+11,90908401664,0
EGY,MEX,34050.65671,12300.92244,1.88984E+11,8.95313E+11,0
EGY,MYS,245246.6721,8172.477831,1.88984E+11,2.02251E+11,0
EGY,NGA,89655.1609,3615.664708,1.88984E+11,1.69481E+11,0
EGY,NLD,351047.631,3246.06438,1.88984E+11,8.58034E+11,0
EGY,NOR,31539.30012,3750.478176,1.88984E+11,3.78849E+11,0
EGY,NPL,24269.99679,5194.45559,1.88984E+11,12899651584,0
EGY,NZL,3226.44946,16536.39632,1.88984E+11,1.18953E+11,0
EGY,OMN,125727.0172,2740.333237,1.88984E+11,48388296704,0
EGY,PAK,134845.0289,3833.436072,1.88984E+11,1.67875E+11,0
EGY,PAN,8539.441548,11513.53893,1.88984E+11,25925099520,0
EGY,PER,5620.74753,12330.88029,1.88984E+11,1.212E+11,0
EGY,PHL,7832.436989,9337.920093,1.88984E+11,1.68334E+11,0
EGY,POL,133622.9176,2607.519239,1.88984E+11,4.36476E+11,0
EGY,PRT,110787.9628,3808.112776,1.88984E+11,2.43731E+11,0
EGY,PRY,714.9914975,11223.52215,1.88984E+11,15929903104,0
EGY,QAT,367143.801,2074.586275,1.88984E+11,97798348800,0
EGY,RUS,421830.2414,3376.454162,1.88984E+11,1.22264E+12,0
EGY,SAU,2448524.711,1455.653746,1.88984E+11,4.29098E+11,0
EGY,SDN,601371.8358,1736.120087,1.88984E+11,53149437952,0
EGY,SEN,31177.55802,5195.562831,1.88984E+11,12812994560,0
EGY,SGP,149183.4457,8286.962211,1.88984E+11,1.92406E+11,0
EGY,SLV,286.0260862,11991.45223,1.88984E+11,20661000192,0
EGY,SVK,54378.78495,2309.985654,1.88984E+11,88634269696,0
EGY,SVN,62153.19367,2282.759349,1.88984E+11,50244792320,0
EGY,SWE,36432.86482,3412.792084,1.88984E+11,4.29656E+11,0
EGY,THA,69024.08482,7301.336418,1.88984E+11,2.63711E+11,0
EGY,TKM,360.2870026,2756.713273,1.88984E+11,20214386688,0
EGY,TTO,1304.318005,9675.695259,1.88984E+11,19332270080,0
EGY,TUN,177012.8186,2054.370902,1.88984E+11,43454935040,0
EGY,TUR,1443733.913,1120.461404,1.88984E+11,6.14554E+11,0
EGY,TZA,35445.91884,4080.229768,1.88984E+11,21368166400,0
EGY,UGA,66705.38198,3274.489352,1.88984E+11,14824492032,0
EGY,UKR,50578.9951,2110.157836,1.88984E+11,1.17228E+11,0
EGY,URY,6400.07217,11617.31334,1.88984E+11,30461323264,0
EGY,USA,1656406.061,10456.5938,1.88984E+11,1.44187E+13,0
EGY,UZB,817.1479647,3551.923489,1.88984E+11,32816828416,0
EGY,VEN,640.6149961,10297.99894,1.88984E+11,3.29419E+11,0
EGY,VNM,26269.83992,7876.037572,1.88984E+11,1.06015E+11,0
EGY,YEM,188860.0572,2209.056735,1.88984E+11,27838717952,0
EGY,ZAF,155870.1158,6607.449574,1.88984E+11,2.84183E+11,0
EGY,ZMB,27185.59277,4934.694021,1.88984E+11,15328314368,0
ESP,AFG,4638.848637,6147.66266,1.49898E+12,12486950912,0
ESP,AGO,250439.7043,5815.768471,1.49898E+12,75492417536,0
ESP,ALB,72637.86032,1931.681946,1.49898E+12,12044208128,0
ESP,ARE,2012637.381,5605.068365,1.49898E+12,2.53547E+11,0
ESP,ARG,1020072.136,10079.65666,1.49898E+12,3.78496E+11,0
ESP,AUS,1739849.354,17072.92064,1.49898E+12,9.26283E+11,0
ESP,AUT,2490931.979,1703.054611,1.49898E+12,3.9757E+11,1
ESP,AZE,83213.44019,4337.432417,1.49898E+12,44291489792,0
ESP,BEL,7238630.483,1356.566613,1.49898E+12,4.85804E+11,1
ESP,BGD,125798.2456,8622.039345,1.49898E+12,1.02478E+11,0
ESP,BGR,1372738.057,2341.077165,1.49898E+12,50161405952,0
ESP,BHR,164394.94,5138.789044,1.49898E+12,22938462208,0
ESP,BIH,85438.83512,1788.526221,1.49898E+12,17264893952,0
ESP,BLR,216582.1032,2769.894889,1.49898E+12,49208655872,0
ESP,BOL,174698.1958,9129.736317,1.49898E+12,17339992064,0
ESP,BRA,3391238.058,7821.08659,1.49898E+12,1.62019E+12,0
ESP,CAN,1803850.493,6519.997387,1.49898E+12,1.37084E+12,0
ESP,CHE,4704706.632,1176.602032,1.49898E+12,5.39508E+11,0
ESP,CHL,1554345.439,10747.68519,1.49898E+12,1.72323E+11,0
ESP,CHN,5253323.169,9592.11294,1.49898E+12,4.99023E+12,0
ESP,CIV,291707.2749,3795.849981,1.49898E+12,24277493760,0
ESP,CMR,137967.7435,4082.02012,1.49898E+12,23381143552,0
ESP,COL,922446.3766,8065.489745,1.49898E+12,2.33822E+11,0
ESP,CRI,223787.5383,8565.978865,1.49898E+12,29382692864,0
ESP,CUB,1066172.636,7383.220213,1.49898E+12,62078611456,0
ESP,CYP,238710.9134,3229.373207,1.49898E+12,23542650880,1
ESP,CZE,2450800.559,1828.274772,1.49898E+12,2.0573E+11,0
ESP,DEU,28189371.05,1627.346034,1.49898E+12,3.41277E+12,1
ESP,DNK,1563910.2,2061.479551,1.49898E+12,3.19764E+11,0
ESP,DOM,540548.172,6775.687006,1.49898E+12,47889006592,0
ESP,DZA,3884358.358,806.502233,1.49898E+12,1.37212E+11,0
ESP,ECU,393326.2174,8984.070234,1.49898E+12,62519685120,0
ESP,EGY,1776543.743,3277.173749,1.49898E+12,1.88984E+11,0
ESP,EST,230762.5442,2922.209464,1.49898E+12,19640621056,0
ESP,ETH,235390.6233,5359.263942,1.49898E+12,32437389312,0
ESP,FIN,1201854.718,3027.228634,1.49898E+12,2.51484E+11,1
ESP,FRA,36851055.14,958.8380397,1.49898E+12,2.69367E+12,1
ESP,GAB,45952.5201,4662.048695,1.49898E+12,12031268864,0
ESP,GBR,21383870.83,1435.419163,1.49898E+12,2.30893E+12,0
ESP,GEO,91434.18296,3883.250692,1.49898E+12,10766836736,0
ESP,GHA,229416.1706,3763.512827,1.49898E+12,25978509312,0
ESP,GRC,1777984.959,2289.584744,1.49898E+12,3.29837E+11,1
ESP,GTM,262005.6403,8793.053622,1.49898E+12,37733654528,0
ESP,HKG,959303.5748,10509.47462,1.49898E+12,2.14046E+11,0
ESP,HND,128321.6762,8506.448516,1.49898E+12,14587485184,0
ESP,HRV,451299.1474,1681.315455,1.49898E+12,62636687360,0
ESP,HUN,1435688.719,1959.632964,1.49898E+12,1.2936E+11,0
ESP,IDN,512610.1921,12160.96839,1.49898E+12,5.3958E+11,0
ESP,IND,1826824.012,7645.238912,1.49898E+12,1.36537E+12,0
ESP,IRL,1355147.834,1522.519436,1.49898E+12,2.33542E+11,1
ESP,IRN,257780.0871,4789.651653,1.49898E+12,3.62661E+11,0
ESP,IRQ,131919.3719,4268.735711,1.49898E+12,1.11661E+11,0
ESP,ISL,68768.98703,2980.694474,1.49898E+12,12823849984,0
ESP,ISR,1398376.33,3495.644187,1.49898E+12,2.06479E+11,0
ESP,ITA,19506008.91,1325.826576,1.49898E+12,2.18611E+12,1
ESP,JAM,106729.4451,7408.775463,1.49898E+12,12125023232,0
ESP,JOR,380534.28,3585.108731,1.49898E+12,23818323968,0
ESP,JPN,3457036.131,10684.76323,1.49898E+12,5.03514E+12,0
ESP,KAZ,211859.0277,5797.147287,1.49898E+12,1.15309E+11,0
ESP,KEN,101280.2505,6142.301122,1.49898E+12,37021507584,0
ESP,KOR,2444826.772,10101.71037,1.49898E+12,9.01935E+11,0
ESP,KWT,433217.8839,4749.120417,1.49898E+12,1.05911E+11,0
ESP,LBN,580914.4797,3467.817857,1.49898E+12,35139633152,0
ESP,LBY,596748.7436,1936.105222,1.49898E+12,62360444928,0
ESP,LKA,44102.39256,8888.254647,1.49898E+12,42067976192,0
ESP,LTU,534262.941,2606.027847,1.49898E+12,37050081280,0
ESP,LVA,175795.9268,2717.581432,1.49898E+12,25875781632,0
ESP,MAC,19110.45273,10509.6416,1.49898E+12,21313263616,0
ESP,MAR,5519711.641,886.4352824,1.49898E+12,90908401664,0
ESP,MEX,4695149.753,9144.438258,1.49898E+12,8.95313E+11,0
ESP,MMR,24057.19923,9473.031161,1.49898E+12,36906180608,0
ESP,MYS,851902.4139,11174.05326,1.49898E+12,2.02251E+11,0
ESP,NGA,293111.782,3684.668754,1.49898E+12,1.69481E+11,0
ESP,NLD,8101075.6,1500.836424,1.49898E+12,8.58034E+11,1
ESP,NOR,1343454.148,2455.122208,1.49898E+12,3.78849E+11,0
ESP,NPL,8420.745258,7902.822066,1.49898E+12,12899651584,0
ESP,NZL,364055.2197,19516.5634,1.49898E+12,1.18953E+11,0
ESP,OMN,363391.878,5913.856959,1.49898E+12,48388296704,0
ESP,PAK,245807.0447,6669.428736,1.49898E+12,1.67875E+11,0
ESP,PAN,422627.3479,8303.142108,1.49898E+12,25925099520,0
ESP,PER,700646.3419,9474.90596,1.49898E+12,1.212E+11,0
ESP,PHL,440629.2302,11790.6924,1.49898E+12,1.68334E+11,0
ESP,POL,4382474.556,2165.586771,1.49898E+12,4.36476E+11,0
ESP,PRT,21815923.5,679.8302066,1.49898E+12,2.43731E+11,1
ESP,PRY,112440.6275,9179.596058,1.49898E+12,15929903104,0
ESP,QAT,357534.3139,5264.33372,1.49898E+12,97798348800,0
ESP,RUS,2372521.261,4180.506304,1.49898E+12,1.22264E+12,0
ESP,SAU,3412114.315,4680.436187,1.49898E+12,4.29098E+11,0
ESP,SDN,51790.98256,4433.048787,1.49898E+12,53149437952,0
ESP,SEN,304707.8942,3152.227993,1.49898E+12,12812994560,0
ESP,SGP,690297.1733,11336.63789,1.49898E+12,1.92406E+11,0
ESP,SLV,135684.3238,8730.018535,1.49898E+12,20661000192,0
ESP,SVK,943507.0475,1986.511293,1.49898E+12,88634269696,1
ESP,SVN,565911.8659,1597.884341,1.49898E+12,50244792320,1
ESP,SWE,1851558.761,2486.547547,1.49898E+12,4.29656E+11,0
ESP,THA,511183.4511,10147.86274,1.49898E+12,2.63711E+11,0
ESP,TKM,21573.19038,5235.334993,1.49898E+12,20214386688,0
ESP,TTO,29711.03436,6609.604833,1.49898E+12,19332270080,0
ESP,TUN,854721.0117,1274.194383,1.49898E+12,43454935040,0
ESP,TUR,5704743.439,2966.327884,1.49898E+12,6.14554E+11,0
ESP,TZA,37845.20679,6555.798394,1.49898E+12,21368166400,0
ESP,UGA,21298.2262,5656.314543,1.49898E+12,14824492032,0
ESP,UKR,395316.2452,3004.59242,1.49898E+12,1.17228E+11,0
ESP,URY,243756.6856,9909.902162,1.49898E+12,30461323264,0
ESP,USA,13588694.36,7437.156982,1.49898E+12,1.44187E+13,0
ESP,UZB,78399.49749,5860.189741,1.49898E+12,32816828416,0
ESP,VEN,380586.5609,7173.035751,1.49898E+12,3.29419E+11,0
ESP,VNM,492161.3521,10603.31378,1.49898E+12,1.06015E+11,0
ESP,YEM,19000.44664,5394.584296,1.49898E+12,27838717952,0
ESP,ZAF,1242832.201,8283.678384,1.49898E+12,2.84183E+11,0
ESP,ZMB,24346.82137,6849.203158,1.49898E+12,15328314368,0
EST,AFG,1159.675011,4112.194092,19640621056,12486950912,0
EST,AGO,1498.034036,7745.417462,19640621056,75492417536,0
EST,ALB,673.4639983,2039.757966,19640621056,12044208128,0
EST,ARE,39091.43315,4441.279778,19640621056,2.53547E+11,0
EST,ARG,66070.84559,12925.27551,19640621056,3.78496E+11,0
EST,AUS,46946.94292,14837.68642,19640621056,9.26283E+11,0
EST,AUT,54305.78195,1421.983529,19640621056,3.9757E+11,0
EST,AZE,10603.69688,2646.776389,19640621056,44291489792,0
EST,BEL,194690.6565,1627.930325,19640621056,4.85804E+11,0
EST,BGD,737.3700101,6352.99671,19640621056,1.02478E+11,0
EST,BGR,25831.17936,1827.220875,19640621056,50161405952,0
EST,BHR,2238.639045,4143.401813,19640621056,22938462208,0
EST,BIH,1916.920535,1741.550001,19640621056,17264893952,0
EST,BLR,69568.42151,651.1355121,19640621056,49208655872,0
EST,BOL,2750.342231,11757.1045,19640621056,17339992064,0
EST,BRA,39208.27609,10686.62773,19640621056,1.62019E+12,0
EST,CAN,95812.76668,6742.235158,19640621056,1.37084E+12,0
EST,CHE,54733.97149,1789.405722,19640621056,5.39508E+11,0
EST,CHL,5705.697085,13501.58726,19640621056,1.72323E+11,0
EST,CHN,243961.6133,6758.673989,19640621056,4.99023E+12,0
EST,CIV,883.3592635,6442.416268,19640621056,24277493760,0
EST,CMR,6099.518717,6048.043246,19640621056,23381143552,0
EST,COL,5003.531117,10043.19107,19640621056,2.33822E+11,0
EST,CRI,694.1560491,10155.14289,19640621056,29382692864,0
EST,CUB,3074.042994,8761.339047,19640621056,62078611456,0
EST,CYP,20261.82971,2743.896167,19640621056,23542650880,0
EST,CZE,80204.29788,1215.187607,19640621056,2.0573E+11,0
EST,DEU,597766.2743,1321.209763,19640621056,3.41277E+12,0
EST,DNK,346621.751,927.8988311,19640621056,3.19764E+11,0
EST,DOM,5991.942933,8552.114608,19640621056,47889006592,0
EST,DZA,60339.37497,3043.557895,19640621056,1.37212E+11,0
EST,ECU,676.6907822,11010.03861,19640621056,62519685120,0
EST,EGY,28714.89561,3260.955724,19640621056,1.88984E+11,0
EST,ESP,141667.3261,2922.209496,19640621056,1.49898E+12,0
EST,ETH,6522.518739,5653.361789,19640621056,32437389312,0
EST,FIN,1586617.158,260.4597447,19640621056,2.51484E+11,0
EST,FRA,309722.8388,2049.778938,19640621056,2.69367E+12,0
EST,GBR,322082.9357,1824.882856,19640621056,2.30893E+12,0
EST,GEO,6183.289067,2289.778619,19640621056,10766836736,0
EST,GHA,923.8449984,6280.979414,19640621056,25978509312,0
EST,GRC,13010.7089,2316.904816,19640621056,3.29837E+11,0
EST,GTM,1196.03186,10032.12258,19640621056,37733654528,0
EST,HKG,22843.13255,7816.961877,19640621056,2.14046E+11,0
EST,HND,3219.454898,9842.006546,19640621056,14587485184,0
EST,HRV,3652.457573,1666.399382,19640621056,62636687360,0
EST,HUN,52071.82833,1380.287941,19640621056,1.2936E+11,0
EST,IDN,2326.90001,10076.15447,19640621056,5.3958E+11,0
EST,IND,166238.3332,5782.183198,19640621056,1.36537E+12,0
EST,IRL,40451.80119,2100.692421,19640621056,2.33542E+11,0
EST,IRN,15696.83249,3328.866436,19640621056,3.62661E+11,0
EST,IRQ,1604.644981,3189.377806,19640621056,1.11661E+11,0
EST,ISL,35828.73339,2488.693705,19640621056,12823849984,0
EST,ISR,15516.41285,3094.335457,19640621056,2.06479E+11,0
EST,ITA,146964.4702,2071.118314,19640621056,2.18611E+12,0
EST,JAM,160.6239994,8994.458029,19640621056,12125023232,0
EST,JOR,5407.866337,3122.099918,19640621056,23818323968,0
EST,JPN,102365.13,7778.528308,19640621056,5.03514E+12,0
EST,KAZ,58225.26403,3213.621058,19640621056,1.15309E+11,0
EST,KEN,9321.058846,6806.006857,19640621056,37021507584,0
EST,KOR,117786.9559,7196.41681,19640621056,9.01935E+11,0
EST,KWT,17115.60204,3734.314206,19640621056,1.05911E+11,0
EST,LBN,5719.805007,2906.83915,19640621056,35139633152,0
EST,LBY,234.9060031,3106.372305,19640621056,62360444928,0
EST,LKA,2126.776709,7344.143249,19640621056,42067976192,0
EST,LTU,791835.1381,464.5011068,19640621056,37050081280,0
EST,LVA,958053.0108,289.6658428,19640621056,25875781632,0
EST,MAC,13.81899977,7831.538086,19640621056,21313263616,0
EST,MAR,47658.66516,3708.916208,19640621056,90908401664,0
EST,MEX,123165.9277,9777.691227,19640621056,8.95313E+11,0
EST,MMR,332.0199962,7191.811359,19640621056,36906180608,0
EST,MYS,22743.3603,9011.992547,19640621056,2.02251E+11,0
EST,NGA,2990.607069,5931.715422,19640621056,1.69481E+11,0
EST,NLD,357833.8396,1496.474026,19640621056,8.58034E+11,0
EST,NOR,577455.7022,943.4914514,19640621056,3.78849E+11,0
EST,NPL,8.388000011,5667.488448,19640621056,12899651584,0
EST,NZL,3956.277486,16930.38015,19640621056,1.18953E+11,0
EST,OMN,1829.457734,4735.417852,19640621056,48388296704,0
EST,PAK,6364.309021,4773.083977,19640621056,1.67875E+11,0
EST,PAN,557.939382,10049.12067,19640621056,25925099520,0
EST,PER,2934.697266,11780.75904,19640621056,1.212E+11,0
EST,PHL,1216.098008,9091.395689,19640621056,1.68334E+11,0
EST,POL,246145.1188,917.0386486,19640621056,4.36476E+11,0
EST,PRT,26760.30289,3307.861557,19640621056,2.43731E+11,0
EST,PRY,616.1993289,12004.92781,19640621056,15929903104,0
EST,QAT,3753.565599,4266.482671,19640621056,97798348800,0
EST,RUS,1256024.742,1537.557761,19640621056,1.22264E+12,0
EST,SAU,63964.4496,4186.248039,19640621056,4.29098E+11,0
EST,SDN,555.4929934,4974.581485,19640621056,53149437952,0
EST,SEN,1191.510302,6052.451116,19640621056,12812994560,0
EST,SGP,36268.57087,9225.796371,19640621056,1.92406E+11,0
EST,SLV,126.7746835,10049.36661,19640621056,20661000192,0
EST,SVK,21976.55381,1251.280047,19640621056,88634269696,0
EST,SVN,14193.2456,1613.367494,19640621056,50244792320,0
EST,SWE,2173555.2,595.3609671,19640621056,4.29656E+11,0
EST,THA,33426.33705,7853.895096,19640621056,2.63711E+11,0
EST,TKM,29575.57838,3282.448267,19640621056,20214386688,0
EST,TTO,38.86499977,8847.984511,19640621056,19332270080,0
EST,TUN,5169.442032,2809.867659,19640621056,43454935040,0
EST,TUR,267865.2568,2243.107213,19640621056,6.14554E+11,0
EST,TZA,7740.067235,7327.999796,19640621056,21368166400,0
EST,UGA,1587.389612,6530.345647,19640621056,14824492032,0
EST,UKR,144530.5546,1274.061555,19640621056,1.17228E+11,0
EST,URY,9121.163206,12792.47021,19640621056,30461323264,0
EST,USA,570148.0404,7848.599441,19640621056,1.44187E+13,0
EST,UZB,22203.166,3590.956363,19640621056,32816828416,0
EST,VEN,353.9839935,9249.744531,19640621056,3.29419E+11,0
EST,VNM,19108.68928,8165.078676,19640621056,1.06015E+11,0
EST,YEM,36.17599976,5202.58253,19640621056,27838717952,0
EST,ZAF,44245.01493,9818.087847,19640621056,2.84183E+11,0
EST,ZMB,566.8079967,8161.350929,19640621056,15328314368,0
ETH,AFG,23.3440001,4114.435513,32437389312,12486950912,0
ETH,AGO,369.296373,3510.40962,32437389312,75492417536,0
ETH,ALB,226.3260622,4007.510317,32437389312,12044208128,0
ETH,ARE,124484.229,2464.883586,32437389312,2.53547E+11,0
ETH,ARG,41.5419445,11459.44764,32437389312,3.78496E+11,0
ETH,AUS,20992.89767,12107.07973,32437389312,9.26283E+11,0
ETH,AUT,8437.786517,4838.791693,32437389312,3.9757E+11,0
ETH,BEL,35741.08423,5599.07262,32437389312,4.85804E+11,0
ETH,BGD,907.0959779,5694.999789,32437389312,1.02478E+11,0
ETH,BGR,8108.461432,3963.436051,32437389312,50161405952,0
ETH,BHR,1215.491378,2249.358312,32437389312,22938462208,0
ETH,BIH,372.1616943,4375.32073,32437389312,17264893952,0
ETH,BLR,694.3906149,5024.236761,32437389312,49208655872,0
ETH,BOL,53.63553512,11880.58792,32437389312,17339992064,0
ETH,BRA,573.7408291,9708.322842,32437389312,1.62019E+12,0
ETH,CAN,20050.04896,11722.62812,32437389312,1.37084E+12,0
ETH,CHE,622307.3776,5124.053795,32437389312,5.39508E+11,0
ETH,CHL,624.8602309,12423.95608,32437389312,1.72323E+11,0
ETH,CHN,397785.1743,8350.97306,32437389312,4.99023E+12,0
ETH,CIV,612.9476531,4816.588345,32437389312,24277493760,0
ETH,CMR,361.9063048,3066.912667,32437389312,23381143552,0
ETH,COL,56.43300068,12487.17352,32437389312,2.33822E+11,0
ETH,CRI,18.20752621,13365.15425,32437389312,29382692864,0
ETH,CYP,386.0200834,2913.952551,32437389312,23542650880,0
